# ============================================================
# EXCLUDED ITEMS REPORT
# Items that did NOT pass verification
# ============================================================
# Generated: 2025-12-01 02:55:29
# Total excluded: 986
# Format: ItemID,ItemName,ExclusionReason,FileFound
# ============================================================

7487,Culinary Wine,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7488,Delivery Package,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7489,Cottage Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7490,Letter to Elly,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'letter',item_db_etc.yml; item_db_etc.yml
7491,Steel Box,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7492,Yellow Keycard,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7493,Golden Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7494,Luxurious Button,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7495,Blue Keycard,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7496,Red Keycard,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7497,Metal Fragment,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7498,Rosimier Mansion Keys,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7499,Family Portrait,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7500,Woman's Portrait,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7501,K.H's Letter,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'letter',item_db_etc.yml; item_db_etc.yml
7502,James's Note,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7503,Man's Portrait,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7504,Power Device,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7505,Toy Key,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7506,Black Keycard,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7507,Solid Iron Piece,Quest requirement: countitem in npc/quests/kiel_hyre_quest.txt; Quest requirement: delitem in npc/quests/kiel_hyre_quest.txt,npc/quests/kiel_hyre_quest.txt
7508,Allysia's Ring,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7509,Luxurious Keycard,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7511,Rune of Darkness,Instance reward: makeitem in npc/re/instances/DevilTower.txt; Quest requirement: countitem in npc/re/quests/quests_eclage.txt; Quest requirement: delitem in npc/re/quests/quests_eclage.txt,npc/re/instances/DevilTower.txt; npc/re/quests/quests_eclage.txt
7514,Monster Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Script reference: getitem in npc/other/monster_race.txt,Name analysis; mob_db.yml
7515,Prize Medal,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7516,Green Keycard,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7517,Gold Coin,No valid mob drops found in mob_db.yml,mob_db.yml
7518,Women's Medal,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7519,Handsel,No valid mob drops found in mob_db.yml,mob_db.yml
7520,Please Be Rich,No valid mob drops found in mob_db.yml,mob_db.yml
7521,Flame Stone,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/ninja_quests.txt; Quest requirement: delitem in npc/quests/ninja_quests.txt,mob_db.yml; npc/quests/ninja_quests.txt
7522,Ice Stone,No valid mob drops found in mob_db.yml,mob_db.yml
7523,Wind Stone,No valid mob drops found in mob_db.yml,mob_db.yml
7524,Shadow Orb,No valid mob drops found in mob_db.yml,mob_db.yml
7525,Summer Festival Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7526,Manuscript Paper,No valid mob drops found in mob_db.yml,mob_db.yml
7527,Book About True Life,Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; mob_db.yml
7528,Lottery Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7529,Stolen Sandal,No valid mob drops found in mob_db.yml,mob_db.yml
7530,Travel Brochure [Amatsu],Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7531,Travel Brochure [Kunlun],Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7532,Travel Brochure [Luoyang],Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7533,Travel Brochure [Ayothaya],Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7534,Amatsu Completed Photo Album,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7535,Kunlun Completed Photo Album,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7536,Luoyang Completed Photo Album,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7537,Ayothaya Completed Photo Album,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7538,Sand for Work,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7539,Poring Coin,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7540,Lotto Ball 39,No valid mob drops found in mob_db.yml,mob_db.yml
7541,Lotto Ball 40,No valid mob drops found in mob_db.yml,mob_db.yml
7542,Lotto Ball 41,No valid mob drops found in mob_db.yml,mob_db.yml
7543,Lotto Ball 42,No valid mob drops found in mob_db.yml,mob_db.yml
7544,Lotto Ball 43,No valid mob drops found in mob_db.yml,mob_db.yml
7545,Lotto Ball 44,No valid mob drops found in mob_db.yml,mob_db.yml
7546,Lotto Ball 45,No valid mob drops found in mob_db.yml,mob_db.yml
7547,Soccer Ball,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7548,Soccer Shoes,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7549,Brazilian Flag,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7550,6.13 Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7551,6.18 Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7552,6.22 Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7553,Lotus Flower,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7554,Striped Candle,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7555,Green Incense,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7556,Longing Heart,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7557,Invitation Letter,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'letter',item_db_etc.yml; item_db_etc.yml
7558,Invitation Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7559,Key to the Secret Garden,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'key',item_db_etc.yml; item_db_etc.yml
7560,Longing Heart,No valid mob drops found in mob_db.yml,mob_db.yml
7561,Glacial Heart,Quest requirement: countitem in npc/quests/quests_rachel.txt; Quest requirement: delitem in npc/quests/quests_rachel.txt; Quest requirement: countitem in npc/quests/quests_morocc.txt,npc/quests/quests_rachel.txt; npc/quests/quests_morocc.txt
7562,Ice Scale,Quest requirement: countitem in npc/re/quests/ninja_quests.txt; Quest requirement: delitem in npc/re/quests/ninja_quests.txt; Quest requirement: countitem in npc/quests/quests_rachel.txt,npc/re/quests/ninja_quests.txt; npc/quests/quests_rachel.txt
7563,Bloody Rune,Quest requirement: countitem in npc/re/quests/quests_eclage.txt; Quest requirement: delitem in npc/re/quests/quests_eclage.txt; Quest requirement: countitem in npc/quests/quests_13_1.txt,npc/re/quests/quests_eclage.txt; npc/quests/quests_13_1.txt
7564,Rotten Meat,Quest requirement: countitem in npc/re/quests/quests_illusion_dungeons.txt; Quest requirement: delitem in npc/re/quests/quests_illusion_dungeons.txt,npc/re/quests/quests_illusion_dungeons.txt
7569,Wind Hammer,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7570,Temple Lottery Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_rachel.txt,Name analysis; mob_db.yml
7571,Bruspetti's Diary,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_rachel.txt; Quest requirement: delitem in npc/quests/quests_rachel.txt,mob_db.yml; npc/quests/quests_rachel.txt
7572,Ashy Necklace,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7573,Sparkling Necklace,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7574,Freezing Snow Powder,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_rachel.txt; Quest requirement: countitem in npc/quests/quests_rachel.txt,mob_db.yml; npc/quests/quests_rachel.txt
7575,Red Jewel,Trade: NoDrop=true; Trade: NoTrade=true; Quest requirement: countitem in npc/quests/quests_13_2.txt,item_db_etc.yml; item_db_etc.yml
7576,Blue Jewel,Trade: NoDrop=true; Trade: NoTrade=true; Quest requirement: countitem in npc/quests/quests_13_2.txt,item_db_etc.yml; item_db_etc.yml
7577,Yellow Jewel,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
7579,Silk Handkerchief of Zhi Nu,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7580,Black Marble,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7581,Celebration Document,No valid mob drops found in mob_db.yml,mob_db.yml
7583,Evil Mind,Trade: NoDrop=true; Trade: NoTrade=true,item_db_etc.yml; item_db_etc.yml
7584,Guard's First Proof,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'proof',item_db_etc.yml; item_db_etc.yml
7585,Guard's Second Proof,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'proof',item_db_etc.yml; item_db_etc.yml
7586,Guard's Third Proof,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'proof',item_db_etc.yml; item_db_etc.yml
7587,Guard's Fourth Proof,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'proof',item_db_etc.yml; item_db_etc.yml
7588,IPOD Coupon,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7589,Lettered Moon Snack 01,No valid mob drops found in mob_db.yml,mob_db.yml
7590,Lettered Moon Snack 02,No valid mob drops found in mob_db.yml,mob_db.yml
7591,Lettered Moon Snack 03,No valid mob drops found in mob_db.yml,mob_db.yml
7592,Lettered Moon Snack 04,No valid mob drops found in mob_db.yml,mob_db.yml
7593,Lettered Moon Snack 05,No valid mob drops found in mob_db.yml,mob_db.yml
7594,Sonia's Letter,Quest-named: Name contains 'letter'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7595,Special Sword,No valid mob drops found in mob_db.yml,mob_db.yml
7596,Special Shield,No valid mob drops found in mob_db.yml,mob_db.yml
7597,Magic Stone,No valid mob drops found in mob_db.yml,mob_db.yml
7603,RO Party Invitation Ticket,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7604,Flour,No valid mob drops found in mob_db.yml,mob_db.yml
7605,Chicken Egg,No valid mob drops found in mob_db.yml; Event script: getitem in npc/events/easter_2008.txt; Event script: countitem in npc/events/easter_2008.txt,mob_db.yml; npc/events/easter_2008.txt
7606,Token of the Ox,Quest-named: Name contains 'token'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7608,Premium Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7609,Pumpkin Mojo,Event script: countitem in npc/events/halloween_2006.txt; Event script: delitem in npc/events/halloween_2006.txt,npc/events/halloween_2006.txt
7610,Food Exchange Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7611,Symbol of Fox,No valid mob drops found in mob_db.yml,mob_db.yml
7612,Heart of Queen Fox,No valid mob drops found in mob_db.yml,mob_db.yml
7614,Wrapping Paper,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7615,MVP Voucher,Quest-named: Name contains 'voucher'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7616,Miniboss Voucher,Quest-named: Name contains 'voucher'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7617,Monster Voucher,Quest-named: Name contains 'voucher'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7618,Monster Crystal,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7619,Enriched Elunium,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7620,Enriched Oridecon,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7621,Token Of Siegfried,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'token',item_db_etc.yml; item_db_etc.yml
7622,Hairstyle Coupon,Trade: NoDrop=true; No valid mob drops found in mob_db.yml; NPC Shop: countitem in npc/re/merchants/cashmall.txt,item_db_etc.yml; mob_db.yml
7623,Ticket Of Identification,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'ticket',item_db_etc.yml; item_db_etc.yml
7624,Spring Stanza23,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7625,Registration Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7626,Bubble Gum Token,Quest-named: Name contains 'token'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7627,Sage Key,Quest-named: Name contains 'key'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7628,Idiot Key,Quest-named: Name contains 'key'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7629,Pink Gift Box,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7630,Clean Beach Brush,No valid mob drops found in mob_db.yml,mob_db.yml
7631,Trash Debris,No valid mob drops found in mob_db.yml,mob_db.yml
7635,Sachet,No valid mob drops found in mob_db.yml,mob_db.yml
7702,Special Cogwheel,No valid mob drops found in mob_db.yml,mob_db.yml
7704,Broken Thermometer,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/quests_veins.txt; Quest requirement: countitem in npc/quests/quests_veins.txt,mob_db.yml; npc/quests/quests_veins.txt
7705,Note of Geologist,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_veins.txt; Quest requirement: delitem in npc/quests/quests_veins.txt,mob_db.yml; npc/quests/quests_veins.txt
7706,Broken Carrot Juice,No valid mob drops found in mob_db.yml,mob_db.yml
7707,Broken Banana Juice,No valid mob drops found in mob_db.yml,mob_db.yml
7708,Broken Apple Juice,No valid mob drops found in mob_db.yml,mob_db.yml
7709,Broken Grape Juice,No valid mob drops found in mob_db.yml,mob_db.yml
7710,Black Gemstone,No valid mob drops found in mob_db.yml,mob_db.yml
7711,Event Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7712,Nokia 5500,No valid mob drops found in mob_db.yml,mob_db.yml
7713,Blue A(2) Card,No valid mob drops found in mob_db.yml,mob_db.yml
7714,Blue R(2) Card,No valid mob drops found in mob_db.yml,mob_db.yml
7715,Handmade Chocolate Recipe,No valid mob drops found in mob_db.yml,mob_db.yml
7716,Chocolate Strawberry Recipe,No valid mob drops found in mob_db.yml,mob_db.yml
7717,Chocolate Tart Recipe,No valid mob drops found in mob_db.yml,mob_db.yml
7718,Cacao Bean,No valid mob drops found in mob_db.yml,mob_db.yml
7719,Blue G Card,No valid mob drops found in mob_db.yml,mob_db.yml
7720,Gold Coin,Event script: countitem in npc/events/StPatrick_2008.txt; Event script: delitem in npc/events/StPatrick_2008.txt; Event script: getitem in npc/events/StPatrick_2008.txt,npc/events/StPatrick_2008.txt
7721,Treasure Box,Event script: delitem in npc/events/StPatrick_2008.txt; Event script: getitem in npc/events/StPatrick_2008.txt,npc/events/StPatrick_2008.txt
7722,Debt Note,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_nameless.txt; Quest requirement: delitem in npc/quests/quests_nameless.txt,mob_db.yml; npc/quests/quests_nameless.txt
7723,Diamond of Ruin,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/quests_nameless.txt; Quest reward: getitem in npc/quests/quests_nameless.txt,mob_db.yml; npc/quests/quests_nameless.txt
7724,Forbidden Secret Art,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/quests_nameless.txt; Quest reward: getitem in npc/quests/quests_nameless.txt,mob_db.yml; npc/quests/quests_nameless.txt
7725,Unlucky Emerald,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_nameless.txt; Quest reward: getitem in npc/quests/quests_nameless.txt,mob_db.yml; npc/quests/quests_nameless.txt
7726,Token of King,Quest-named: Name contains 'token'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_nameless.txt,Name analysis; mob_db.yml
7727,HP Doctor Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7728,SP Doctor Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7729,Rok Star Badge,Quest-named: Name contains 'badge'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7730,Mission Ticket 1,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7731,Mission Ticket 2,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7732,Mission Ticket 3,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7733,Mission Ticket 4,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7734,Mission Ticket 5,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7735,Mission Ticket 6,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7736,Mission Ticket 7,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7737,Mission Ticket 8,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7738,Mission Ticket 9,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7739,Mission Ticket 10,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7740,Mission Ticket 11,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7741,Mission Ticket 12,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/partyrelay.txt,Name analysis; mob_db.yml
7755,Research Note,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_nameless.txt; Quest requirement: countitem in npc/quests/quests_nameless.txt,mob_db.yml; npc/quests/quests_nameless.txt
7756,Sealed Book,No valid mob drops found in mob_db.yml,mob_db.yml
7757,Mithril,No valid mob drops found in mob_db.yml,mob_db.yml
7758,Star Crystal,No valid mob drops found in mob_db.yml,mob_db.yml
7759,Geologist's Report,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7760,Yaga's Magic Book,No valid mob drops found in mob_db.yml,mob_db.yml
7761,Magic Gourd Bottle,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_moscovia.txt; Quest requirement: delitem in npc/quests/quests_moscovia.txt,mob_db.yml; npc/quests/quests_moscovia.txt
7762,Yaga's Pestle,Quest requirement: countitem in npc/quests/quests_moscovia.txt; Quest requirement: delitem in npc/quests/quests_moscovia.txt,npc/quests/quests_moscovia.txt
7763,Sticky Herb,No valid mob drops found in mob_db.yml; Quest requirement: countitem in npc/quests/quests_moscovia.txt; Quest requirement: delitem in npc/quests/quests_moscovia.txt,mob_db.yml; npc/quests/quests_moscovia.txt
7764,High Strength Adhesive,No valid mob drops found in mob_db.yml; Quest requirement: delitem in npc/quests/quests_moscovia.txt; Quest reward: getitem in npc/quests/quests_moscovia.txt,mob_db.yml; npc/quests/quests_moscovia.txt
7765,Baba Yaga's Secret Medicine,No valid mob drops found in mob_db.yml; Quest reward: getitem in npc/quests/quests_moscovia.txt; Quest requirement: countitem in npc/quests/quests_moscovia.txt,mob_db.yml; npc/quests/quests_moscovia.txt
7766,Bok Choy,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7767,Green Maiden's Cake,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7768,Squid,No valid mob drops found in mob_db.yml,mob_db.yml
7769,Egg Yolk,No valid mob drops found in mob_db.yml,mob_db.yml
7770,Sweet Rice,No valid mob drops found in mob_db.yml; Event script: countitem in npc/events/lunar_2008.txt; Event script: delitem in npc/events/lunar_2008.txt,mob_db.yml; npc/events/lunar_2008.txt
7771,Lotus Leaf,No valid mob drops found in mob_db.yml,mob_db.yml
7772,String,No valid mob drops found in mob_db.yml,mob_db.yml
7773,War Badge,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'badge',item_db_etc.yml; item_db_etc.yml
7774,Green Maiden Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7775,Spring Rabbit Ticket,Quest-named: Name contains 'ticket'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7776,Gym Pass,Trade: NoDrop=true; Trade: NoTrade=true; Quest-named: Name contains 'pass',item_db_etc.yml; item_db_etc.yml
7777,Sealed Golden Box,No valid mob drops found in mob_db.yml,mob_db.yml
7778,Sealed Silver Box,No valid mob drops found in mob_db.yml,mob_db.yml
7779,Golden Key,Quest-named: Name contains 'key'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7780,Silver Key,Quest-named: Name contains 'key'; No valid mob drops found in mob_db.yml,Name analysis; mob_db.yml
7782,Episode 13.1 Poporing Key,Quest-named: Name contains 'key',Name analysis
7783,Episode 13.2 Poring Key,Quest-named: Name contains 'key',Name analysis
7784,Free Coupon 1,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7785,Free Coupon 2,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7786,Free Coupon 3,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7787,Free Coupon 4,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7788,Free Coupon 5,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7789,Free Coupon 6,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7790,Free Coupon 7,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7791,Free Coupon 8,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7792,Guyak,No valid mob drops found in mob_db.yml,mob_db.yml
7793,Golden Apple,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
7794,The Crow of Destiny,Trade: NoDrop=true; Trade: NoTrade=true; No valid mob drops found in mob_db.yml,item_db_etc.yml; item_db_etc.yml
